Date,^FTSE,EXPN.L,RR.L,STJ.L,BATS.L,SKY.L,CNA.L,CPG.L,CCL.L,VOD.L,PRU.L,DLG.L,CCH.L,SSE.L,RDSA.L,PSN.L,RB.L,TSCO.L,BA.L,PPB.L,PFG.L,GKN.L,SDR.L,SHP.L,EZJ.L,ANTO.L,AHT.L,HSBA.L,BARC.L,AV.L,ITRK.L,INTU.L,WPP.L,ITV.L,DCC.L,ABF.L
2016-06-08,6301.50,1328.00,611.50,893.50,4276.50,928.50,211.20,1300.00,3351.00,231.00,1316.00,361.50,1456.00,1542.00,1800.00,2024.00,6952.00,160.55,492.90,9375.00,2843.00,281.20,2657.00,4368.00,1490.00,451.70,986.00,446.70,178.05,440.70,3247.00,303.20,1600.00,208.20,6410.00,2943.00
2016-06-09,6231.899902,1300.00,599.50,882.50,4272.50,955.00,207.90,1299.00,3410.00,219.65,1289.50,358.50,1444.00,1547.00,1784.50,2019.00,6863.00,157.90,485.50,9300.00,2812.00,275.20,2630.00,4295.00,1488.00,423.40,980.50,443.55,176.05,434.80,3260.00,304.90,1574.00,208.60,6365.00,2940.00
2016-06-10,6115.799805,1282.00,603.50,862.00,4218.50,925.50,202.90,1279.00,3359.00,214.85,1242.00,352.00,1417.00,1531.00,1780.00,1976.00,6747.00,151.55,479.50,9200.00,2731.00,270.20,2552.00,4152.00,1435.00,418.60,959.50,433.75,169.40,421.50,3172.00,296.20,1543.00,205.40,6320.00,2867.00
2016-06-13,6045.00,1263.00,600.50,840.50,4147.50,891.50,201.90,1278.00,3340.00,211.10,1224.00,349.80,1407.00,1509.00,1772.00,1939.00,6681.00,149.55,476.30,9100.00,2667.00,270.50,2478.00,4088.00,1423.00,416.60,957.00,430.90,165.15,411.60,3149.00,292.50,1517.00,201.90,6260.00,2856.00
2016-06-14,5923.50,1236.00,600.00,810.00,4072.00,850.00,198.30,1245.00,3332.00,209.55,1196.50,342.20,1383.00,1460.00,1722.00,1889.00,6595.00,147.35,475.00,8975.00,2590.00,266.60,2405.00,4009.00,1395.00,394.50,985.50,425.40,160.05,403.80,3113.00,287.60,1486.00,196.70,6145.00,2822.00
2016-06-15,5966.799805,1251.00,612.50,816.00,4100.00,853.00,201.60,1269.00,3400.00,211.20,1202.00,343.40,1373.00,1463.00,1715.00,1904.00,6681.00,151.20,477.60,8860.00,2619.00,271.30,2410.00,4033.00,1406.00,419.70,998.00,425.75,160.95,402.20,3100.00,289.10,1495.00,198.00,6210.00,2835.00
2016-06-16,5950.50,1235.00,603.00,805.50,4145.50,851.50,201.20,1260.00,3375.00,209.75,1196.50,340.80,1378.00,1458.00,1727.50,1868.00,6648.00,152.65,475.40,8675.00,2585.00,271.00,2387.00,3999.00,1395.00,409.70,960.00,426.50,158.50,396.00,3087.00,282.70,1503.00,198.50,6090.00,2781.00
2016-06-17,6021.100098,1245.00,615.00,824.00,4116.50,855.00,203.60,1282.00,3402.00,211.20,1225.00,345.40,1390.00,1474.00,1766.00,1942.00,6645.00,154.35,478.80,8630.00,2647.00,275.00,2445.00,3956.00,1441.00,423.90,994.00,431.20,165.75,406.90,3092.00,286.10,1504.00,204.00,6210.00,2775.00
2016-06-20,6204.00,1282.00,634.00,878.00,4235.00,887.50,215.50,1315.00,3427.00,216.15,1288.00,357.70,1423.00,1539.00,1794.00,2056.00,6799.00,161.45,494.80,9000.00,2766.00,287.70,2587.00,4010.00,1522.00,433.90,1023.00,437.35,176.85,429.40,3153.00,298.50,1545.00,212.70,6415.00,2894.00
2016-06-21,6226.600098,1294.00,631.00,887.50,4247.50,875.50,213.70,1306.00,3461.00,214.55,1309.50,363.80,1423.00,1547.00,1808.50,2046.00,6821.00,164.15,496.00,9015.00,2765.00,284.30,2598.00,3976.00,1520.00,433.00,1037.00,439.80,180.35,433.70,3150.00,308.30,1559.00,210.90,6445.00,2901.00
2016-06-22,6261.200195,1322.00,635.50,909.00,4254.50,884.00,213.20,1301.00,3458.00,216.45,1322.00,371.80,1399.00,1538.00,1810.50,2086.00,6807.00,166.45,502.50,9115.00,2846.00,284.60,2639.00,4031.00,1517.00,425.00,1035.00,444.00,182.00,442.50,3142.00,311.90,1574.00,214.50,6460.00,2802.00
2016-06-23,6338.100098,1328.00,644.50,924.00,4275.50,893.50,217.90,1299.00,3490.00,217.90,1358.50,374.10,1410.00,1550.00,1852.00,2098.00,6843.00,167.80,504.00,8700.00,2920.00,287.60,2711.00,4048.00,1533.00,440.30,1045.00,454.45,186.95,444.50,3215.00,317.50,1590.00,219.20,6550.00,2829.00
2016-06-24,6138.700195,1335.00,649.00,774.50,4385.00,834.50,205.50,1350.00,3465.00,219.30,1235.00,351.20,1366.00,1420.00,1872.00,1520.00,6893.00,162.30,480.80,8725.00,2451.00,278.00,2382.00,4106.00,1313.00,430.30,1033.00,447.95,153.90,374.80,3195.00,277.20,1525.00,174.40,6180.00,2775.00
2016-06-27,5982.200195,1303.00,652.00,716.00,4455.00,797.00,199.00,1345.00,3264.00,209.30,1105.00,333.30,1370.00,1369.00,1907.00,1310.00,6991.00,153.65,468.90,8060.00,2164.00,253.40,2049.00,4150.00,1020.00,423.10,975.00,438.00,127.20,346.20,3105.00,255.70,1476.00,154.00,6025.00,2350.00
2016-06-28,6140.399902,1322.00,669.50,759.50,4555.50,819.00,206.40,1362.00,3259.00,218.10,1190.50,338.00,1456.00,1416.00,1921.00,1344.00,7062.00,160.45,483.40,7990.00,2287.00,258.70,2151.00,4244.00,1069.00,415.20,1008.00,443.60,131.50,366.00,3235.00,266.20,1522.00,166.00,6135.00,2555.00
2016-06-29,6360.100098,1359.00,704.50,785.50,4694.00,853.00,216.40,1412.00,3320.00,222.60,1256.00,343.90,1483.00,1472.00,2000.00,1444.00,7276.00,170.70,505.50,7950.00,2310.00,263.60,2254.00,4472.00,1087.00,443.00,1050.00,452.75,137.95,391.60,3336.00,276.10,1553.00,177.70,6405.00,2665.00
2016-06-30,6504.299805,1412.00,711.50,785.00,4843.00,848.00,225.50,1422.00,3310.00,227.65,1257.00,344.80,1510.00,1554.00,2047.50,1447.00,7490.00,174.90,524.00,7895.00,2300.00,269.70,2356.00,4641.00,1086.00,465.60,1064.00,465.90,138.60,393.90,3479.00,290.10,1552.00,179.70,6585.00,2719.00
2016-07-01,6577.799805,1435.00,711.50,820.00,4879.00,873.00,229.00,1439.00,3425.00,229.20,1283.00,351.40,1529.00,1570.00,2076.00,1540.00,7545.00,177.20,530.00,8250.00,2401.00,275.80,2422.00,4672.00,1092.00,469.60,1079.00,469.85,140.00,403.70,3499.00,291.50,1630.00,180.90,6650.00,2732.00
2016-07-04,6522.299805,1430.00,706.50,792.50,4904.50,860.00,229.30,1437.00,3376.00,225.90,1260.00,348.30,1526.00,1586.00,2051.00,1435.00,7510.00,178.45,528.50,7975.00,2338.00,267.20,2349.00,4717.00,1081.00,480.60,1068.00,463.75,136.55,391.00,3505.00,278.80,1601.00,175.10,6490.00,2675.00
2016-07-05,6545.399902,1436.00,711.00,766.00,5035.00,849.00,230.20,1445.00,3387.00,228.55,1203.50,339.20,1542.00,1570.00,2103.50,1332.00,7645.00,175.75,533.00,7995.00,2306.00,263.50,2230.00,4762.00,1056.00,461.50,1054.00,464.75,135.85,375.60,3513.00,266.00,1617.00,168.90,6575.00,2606.00
2016-07-06,6463.600098,1425.00,699.00,745.00,4900.00,834.00,223.00,1435.00,3391.00,224.60,1151.50,334.60,1520.00,1559.00,2082.00,1289.00,7566.00,161.60,526.50,7980.00,2230.00,263.80,2201.00,4809.00,1018.00,462.00,1035.00,461.80,131.65,352.50,3477.00,260.70,1613.00,170.20,6510.00,2553.00
2016-07-07,6533.799805,1441.00,728.50,757.50,4947.50,848.00,224.80,1446.00,3415.00,226.25,1179.50,337.30,1554.00,1551.00,2097.00,1337.00,7616.00,160.20,530.00,8070.00,2409.00,266.40,2318.00,4874.00,1048.00,464.70,1058.00,464.45,134.75,359.00,3523.00,262.60,1637.00,175.00,6565.00,2780.00
2016-07-08,6590.600098,1449.00,735.00,771.50,4898.00,864.50,225.30,1441.00,3472.00,228.00,1220.00,339.20,1536.00,1560.00,2102.00,1420.00,7636.00,163.20,537.50,8225.00,2493.00,272.00,2393.00,4841.00,1070.00,456.70,1086.00,470.80,139.25,363.00,3536.00,270.90,1656.00,180.80,6615.00,2826.00
2016-07-11,6682.899902,1485.00,724.00,789.50,4919.50,872.00,231.90,1458.00,3528.00,230.00,1242.00,341.90,1548.00,1594.00,2101.00,1521.00,7692.00,165.30,545.50,8460.00,2551.00,279.40,2501.00,4818.00,1095.00,479.50,1121.00,478.85,145.40,366.30,3579.00,280.50,1674.00,185.70,6745.00,2844.00
2016-07-12,6680.700195,1467.00,724.00,825.50,4839.50,882.00,227.50,1462.00,3562.00,227.75,1284.00,346.00,1540.00,1578.00,2107.50,1548.00,7525.00,169.70,541.00,8475.00,2596.00,284.00,2575.00,4855.00,1142.00,486.00,1126.00,476.70,148.55,381.80,3535.00,282.60,1680.00,190.70,6625.00,2820.00
2016-07-13,6670.399902,1463.00,746.50,837.00,4814.50,874.50,232.70,1462.00,3583.00,229.10,1286.00,345.00,1543.00,1593.00,2088.00,1553.00,7550.00,169.40,542.00,8610.00,2581.00,275.30,2507.00,4885.00,1120.00,504.00,1115.00,475.00,145.10,383.00,3543.00,280.80,1684.00,184.90,6695.00,2800.00
2016-07-14,6654.50,1459.00,746.50,865.50,4780.50,872.00,234.40,1443.00,3554.00,226.60,1302.50,345.10,1525.00,1581.00,2083.50,1549.00,7429.00,168.45,539.50,8605.00,2585.00,279.30,2552.00,4837.00,1171.00,505.00,1110.00,476.70,148.00,386.70,3543.00,282.90,1655.00,186.70,6670.00,2772.00
2016-07-15,6669.200195,1472.00,744.50,847.00,4835.00,867.00,235.40,1447.00,3473.00,227.90,1288.00,339.50,1534.00,1586.00,2085.50,1571.00,7474.00,165.90,537.00,8565.00,2568.00,280.20,2550.00,4825.00,1140.00,508.00,1130.00,479.30,149.80,382.00,3601.00,281.90,1666.00,188.50,6690.00,2792.00
2016-07-18,6695.399902,1462.00,738.00,853.50,4776.50,880.00,235.50,1451.00,3493.00,225.70,1308.00,345.00,1521.00,1600.00,2071.50,1605.00,7442.00,166.00,534.00,8595.00,2582.00,283.60,2565.00,4844.00,1138.00,503.00,1119.00,484.80,150.95,385.40,3580.00,279.30,1657.00,190.60,6780.00,2811.00
2016-07-19,6697.399902,1465.00,739.50,859.00,4789.00,889.50,236.60,1453.00,3519.00,224.70,1310.00,344.10,1568.00,1605.00,2095.50,1611.00,7400.00,163.75,540.50,8855.00,2604.00,280.40,2568.00,4873.00,1116.00,490.20,1120.00,487.10,150.40,380.90,3598.00,282.40,1654.00,185.90,6810.00,2806.00
2016-07-20,6729.00,1470.00,743.00,898.00,4800.00,899.50,239.00,1464.00,3560.00,225.65,1336.50,348.00,1574.00,1625.00,2084.50,1650.00,7435.00,161.15,542.00,8820.00,2607.00,287.40,2586.00,4937.00,1127.00,482.90,1128.00,495.15,150.95,384.00,3641.00,284.90,1696.00,187.70,6815.00,2810.00
2016-07-21,6699.899902,1469.00,744.00,880.50,4772.00,867.00,238.00,1455.00,3539.00,225.10,1328.50,342.00,1571.00,1611.00,2082.50,1633.00,7365.00,158.80,536.00,8755.00,2606.00,287.20,2578.00,4895.00,1067.00,495.20,1185.00,492.50,151.90,378.60,3616.00,286.70,1691.00,189.90,6750.00,2770.00
2016-07-22,6730.50,1476.00,720.50,870.50,4813.50,878.50,240.70,1462.00,3563.00,235.55,1332.00,342.00,1580.00,1613.00,2092.00,1598.00,7461.00,159.80,532.50,8790.00,2596.00,284.60,2581.00,4914.00,1027.00,491.60,1170.00,493.60,151.80,378.00,3630.00,287.70,1695.00,188.10,6735.00,2735.00
2016-07-25,6710.100098,1479.00,718.00,888.00,4803.00,883.50,240.30,1464.00,3580.00,234.90,1341.50,344.50,1576.00,1628.00,2038.50,1628.00,7455.00,162.10,533.00,8750.00,2600.00,289.90,2605.00,4870.00,1020.00,487.50,1192.00,489.80,151.00,382.00,3621.00,289.30,1695.00,189.10,6755.00,2711.00
2016-07-26,6724.00,1471.00,727.00,884.00,4782.00,878.50,241.50,1476.00,3607.00,232.55,1330.00,343.80,1583.00,1626.00,2059.00,1588.00,7500.00,155.50,534.50,8645.00,2748.00,301.00,2586.00,4907.00,989.50,487.60,1185.00,494.00,149.00,379.50,3650.00,288.70,1692.00,184.80,6795.00,2716.00
2016-07-27,6750.399902,1472.00,732.00,917.50,4746.50,887.50,242.00,1466.00,3594.00,232.85,1339.00,349.10,1575.00,1626.00,2043.50,1681.00,7444.00,157.00,539.50,8500.00,2700.00,295.90,2640.00,4906.00,1012.00,493.30,1209.00,497.70,149.75,392.00,3654.00,294.50,1692.00,197.30,6745.00,2718.00
2016-07-28,6721.100098,1476.00,831.00,920.00,4782.50,904.00,241.50,1434.00,3623.00,229.75,1307.50,347.90,1572.00,1541.00,1984.50,1683.00,7438.00,156.20,538.00,8495.00,2672.00,288.00,2531.00,4818.00,1017.00,503.00,1190.00,490.90,146.50,384.90,3680.00,296.90,1695.00,195.20,6740.00,2686.00
2016-07-29,6724.399902,1477.00,791.00,926.00,4824.50,920.50,241.10,1436.00,3642.00,229.55,1335.00,350.20,1561.00,1516.00,1944.00,1687.00,7322.00,156.00,534.00,8800.00,2709.00,289.40,2618.00,4871.00,1041.00,500.50,1196.00,495.10,154.55,391.10,3625.00,300.10,1698.00,196.00,6745.00,2691.00
2016-08-01,6694.00,1478.00,791.50,916.00,4798.50,914.50,239.40,1446.00,3640.00,229.95,1327.50,355.10,1566.00,1521.00,1888.50,1640.00,7351.00,154.90,531.00,8740.00,2686.00,289.00,2610.00,4925.00,1041.00,499.30,1178.00,489.05,151.40,390.70,3545.00,301.40,1697.00,193.60,6775.00,2737.00
2016-08-02,6645.399902,1453.00,760.50,915.00,4820.50,896.00,233.90,1436.00,3555.00,226.95,1312.00,399.90,1534.00,1503.00,1849.00,1682.00,7399.00,154.70,526.50,8555.00,2700.00,286.40,2584.00,5045.00,1014.00,496.50,1168.00,482.80,146.00,387.60,3475.00,300.40,1687.00,194.90,6795.00,2718.00
2016-08-03,6634.399902,1434.00,751.00,907.50,4703.00,895.00,230.50,1425.00,3539.00,230.25,1309.00,391.00,1519.00,1509.00,1836.50,1636.00,7327.00,154.00,523.00,8515.00,2662.00,295.60,2580.00,5015.00,999.00,492.40,1152.00,504.40,148.30,385.00,3447.00,295.00,1677.00,195.00,6730.00,2830.00
2016-08-04,6740.200195,1466.00,757.50,924.00,4812.50,909.50,235.40,1449.00,3609.00,232.15,1350.00,394.10,1552.00,1539.00,1894.50,1672.00,7390.00,155.55,528.00,8830.00,2703.00,293.20,2613.00,5075.00,1008.00,501.00,1176.00,517.30,148.85,410.80,3478.00,306.10,1700.00,197.40,6800.00,2897.00
2016-08-05,6793.50,1463.00,759.00,945.00,4831.50,909.00,232.80,1467.00,3683.00,233.75,1377.50,395.00,1569.00,1538.00,1899.00,1723.00,7430.00,154.80,531.00,9150.00,2745.00,299.30,2668.00,5145.00,1035.00,514.00,1197.00,530.40,152.00,418.70,3472.00,307.30,1745.00,199.00,6790.00,2913.00
2016-08-08,6809.100098,1472.00,756.50,948.00,4759.50,908.00,233.30,1444.00,3676.00,233.20,1393.50,393.80,1569.00,1538.00,1919.00,1694.00,7390.00,154.60,525.50,9235.00,2799.00,301.40,2708.00,5030.00,1039.00,531.00,1201.00,537.00,157.40,423.00,3482.00,307.50,1734.00,199.50,6810.00,2903.00
2016-08-09,6851.299805,1491.00,763.50,952.50,4800.00,898.00,234.20,1467.00,3589.00,234.20,1392.00,392.30,1570.00,1536.00,1918.50,1702.00,7460.00,158.10,525.00,9180.00,2825.00,303.80,2727.00,5105.00,1076.00,525.50,1204.00,540.80,161.20,418.50,3525.00,308.30,1752.00,198.70,6850.00,2945.00
2016-08-10,6866.399902,1503.00,797.00,965.00,4858.50,887.00,233.20,1473.00,3574.00,233.10,1423.00,393.00,1571.00,1526.00,1916.50,1695.00,7420.00,158.90,521.50,9190.00,2817.00,307.40,2719.00,5075.00,1070.00,526.50,1217.00,544.30,163.70,419.20,3567.00,308.00,1769.00,200.50,6880.00,2930.00
2016-08-11,6914.700195,1527.00,799.00,971.00,4985.00,884.50,235.20,1505.00,3644.00,237.40,1423.50,377.00,1681.00,1546.00,1922.50,1697.00,7556.00,156.55,527.00,9315.00,2826.00,308.00,2743.00,5105.00,1059.00,532.00,1222.00,545.50,163.25,420.50,3663.00,305.70,1780.00,197.30,7040.00,2949.00
2016-08-12,6916.00,1534.00,799.50,979.00,4971.00,875.00,234.30,1505.00,3629.00,238.85,1426.50,377.20,1720.00,1555.00,1919.00,1712.00,7560.00,160.50,531.50,9580.00,2837.00,307.00,2786.00,5120.00,1101.00,514.00,1226.00,545.00,163.40,419.80,3651.00,312.70,1777.00,200.00,6970.00,2992.00
2016-08-15,6941.200195,1541.00,796.00,979.50,4981.00,873.00,235.70,1515.00,3651.00,239.70,1442.50,379.10,1723.00,1555.00,1932.50,1733.00,7583.00,157.80,533.50,9800.00,2834.00,308.20,2804.00,5155.00,1087.00,514.00,1245.00,547.50,163.55,420.00,3660.00,311.30,1784.00,199.20,7020.00,2997.00
2016-08-16,6893.899902,1518.00,788.00,959.00,4968.00,860.00,233.60,1497.00,3623.00,236.45,1415.50,374.30,1712.00,1526.00,1930.00,1736.00,7521.00,157.70,521.50,9655.00,2835.00,308.60,2785.00,5065.00,1060.00,558.50,1232.00,542.50,161.75,417.00,3617.00,309.80,1764.00,195.90,6990.00,2982.00
2016-08-17,6859.200195,1506.00,782.50,954.50,4947.00,856.00,230.00,1490.00,3646.00,235.35,1397.50,373.10,1702.00,1515.00,1927.50,1748.00,7487.00,156.25,522.50,9720.00,2834.00,307.40,2749.00,5030.00,1047.00,542.50,1228.00,542.90,160.15,413.90,3603.00,307.50,1760.00,195.40,7000.00,2972.00
2016-08-18,6869.00,1513.00,789.00,962.50,4834.00,855.00,233.70,1500.00,3617.00,236.00,1396.50,371.30,1703.00,1523.00,1932.00,1777.00,7418.00,159.50,527.50,9820.00,2885.00,310.50,2762.00,5030.00,1078.00,571.00,1229.00,543.80,160.65,416.80,3619.00,310.50,1764.00,196.90,7125.00,2991.00
2016-08-19,6859.00,1505.00,792.00,951.50,4872.50,850.00,237.00,1503.00,3628.00,235.05,1383.00,368.70,1704.00,1521.00,1926.50,1748.00,7425.00,159.20,529.00,9885.00,2862.00,309.60,2731.00,5070.00,1105.00,564.50,1206.00,543.20,160.35,414.40,3624.00,309.00,1760.00,195.60,7150.00,2979.00
2016-08-22,6828.50,1507.00,784.50,953.00,4889.00,850.00,235.80,1495.00,3633.00,233.65,1381.00,370.50,1693.00,1522.00,1901.00,1794.00,7388.00,159.50,528.50,9830.00,2916.00,310.60,2728.00,5095.00,1099.00,545.00,1215.00,539.50,160.05,415.70,3609.00,312.70,1739.00,195.00,7040.00,2983.00
2016-08-23,6868.50,1520.00,794.00,968.00,4850.50,856.00,237.50,1496.00,3685.00,235.05,1397.50,372.90,1691.00,1526.00,1893.00,1870.00,7399.00,166.30,532.00,9950.00,2952.00,311.10,2752.00,5040.00,1107.00,553.50,1243.00,542.20,164.60,424.70,3619.00,317.00,1747.00,196.50,7055.00,3001.00
2016-08-24,6835.799805,1513.00,788.50,965.50,4800.50,859.00,236.10,1469.00,3664.00,233.30,1380.00,371.80,1690.00,1518.00,1878.50,1911.00,7402.00,164.15,530.50,9735.00,2964.00,311.60,2759.00,5025.00,1116.00,532.00,1240.00,541.10,166.55,420.10,3570.00,314.20,1780.00,201.80,7060.00,2968.00
2016-08-25,6816.899902,1510.00,774.00,962.50,4816.00,873.00,236.50,1460.00,3622.00,232.15,1360.50,366.40,1690.00,1518.00,1877.00,1881.00,7446.00,164.05,528.50,9565.00,2981.00,308.80,2745.00,4902.00,1104.00,527.00,1257.00,542.50,164.35,417.70,3568.00,316.20,1803.00,202.80,6990.00,2952.00
2016-08-26,6838.100098,1521.00,784.50,961.00,4810.00,868.50,235.80,1459.00,3637.00,233.05,1353.50,366.80,1692.00,1520.00,1895.50,1883.00,7435.00,163.50,540.50,9635.00,3007.00,309.30,2755.00,4850.00,1101.00,541.50,1255.00,546.90,166.00,418.70,3551.00,314.20,1796.00,201.80,7005.00,2950.00
2016-08-29,6838.100098,1521.00,784.50,961.00,4810.00,868.50,235.80,1459.00,3637.00,233.05,1353.50,366.80,1692.00,1520.00,1895.50,1883.00,7435.00,163.50,540.50,9635.00,3007.00,309.30,2755.00,4850.00,1101.00,541.50,1255.00,546.90,166.00,418.70,3551.00,314.20,1796.00,201.80,7005.00,2950.00
2016-08-30,6820.799805,1523.00,767.50,973.50,4754.50,851.00,233.70,1450.00,3658.00,230.55,1358.00,363.40,1694.00,1501.00,1901.00,1833.00,7407.00,163.30,538.00,9200.00,2988.00,309.30,2756.00,4844.00,1112.00,511.50,1277.00,557.50,169.15,424.50,3536.00,314.90,1790.00,200.50,6950.00,3051.00
2016-08-31,6781.50,1514.00,770.00,982.00,4725.00,849.00,232.60,1442.00,3654.00,229.85,1363.50,369.00,1674.00,1504.00,1860.50,1824.00,7354.00,166.35,538.50,9160.00,3006.00,311.00,2784.00,4761.00,1105.00,494.70,1265.00,564.30,172.25,428.40,3491.00,316.00,1756.00,200.70,6930.00,3041.00
2016-09-01,6746.00,1501.00,760.00,968.00,4713.50,852.50,229.00,1451.00,3666.00,223.35,1364.50,372.30,1655.00,1508.00,1820.50,1870.00,7313.00,167.90,539.50,9070.00,3062.00,325.90,2806.00,4709.00,1128.00,496.30,1268.00,568.10,171.55,429.50,3498.00,314.90,1764.00,205.50,6870.00,3100.00
2016-09-02,6894.600098,1545.00,783.50,983.50,4866.00,857.50,235.90,1481.00,3515.00,228.55,1408.50,380.50,1695.00,1549.00,1870.50,1860.00,7510.00,171.65,548.00,9015.00,3100.00,327.90,2835.00,4799.00,1139.00,506.50,1284.00,580.90,174.30,435.90,3568.00,312.40,1782.00,209.10,6985.00,3155.00
2016-09-05,6879.399902,1537.00,783.00,976.00,4803.50,862.50,236.50,1474.00,3502.00,227.10,1402.00,379.90,1666.00,1558.00,1890.50,1838.00,7465.00,169.50,555.50,9185.00,3028.00,327.00,2824.00,4768.00,1131.00,507.00,1272.00,581.60,173.25,437.70,3553.00,305.60,1790.00,207.50,7005.00,3144.00
2016-09-06,6826.100098,1524.00,774.00,972.00,4774.00,865.00,236.50,1460.00,3440.00,224.45,1401.00,378.60,1654.00,1547.00,1862.00,1870.00,7436.00,170.00,550.00,8960.00,2988.00,323.00,2785.00,4795.00,1150.00,503.00,1258.00,568.50,169.70,434.70,3541.00,307.90,1797.00,206.60,6960.00,3165.00
2016-09-07,6846.600098,1543.00,767.00,971.50,4818.50,859.00,235.20,1463.00,3395.00,223.50,1405.00,376.40,1658.00,1570.00,1896.00,1832.00,7400.00,171.25,552.50,9035.00,2958.00,325.00,2774.00,4824.00,1154.00,512.50,1300.00,567.30,169.75,441.90,3566.00,306.30,1809.00,205.20,6915.00,3169.00
2016-09-08,6858.700195,1542.00,750.00,985.50,4782.50,862.00,236.80,1455.00,3389.00,222.90,1398.00,377.10,1648.00,1576.00,1914.50,1853.00,7359.00,171.10,550.50,9125.00,3044.00,320.40,2793.00,4807.00,1197.00,510.00,1290.00,573.30,173.20,447.40,3583.00,307.00,1790.00,205.50,6925.00,3172.00
2016-09-09,6777.00,1516.00,725.50,969.50,4695.50,856.50,233.80,1430.00,3349.00,221.30,1400.00,368.20,1644.00,1545.00,1880.00,1816.00,7181.00,166.05,548.00,8920.00,3039.00,318.90,2744.00,4703.00,1188.00,500.00,1233.00,578.00,174.75,446.00,3477.00,298.20,1770.00,202.90,6745.00,3156.00
2016-09-12,6700.899902,1509.00,718.00,944.50,4698.00,845.00,231.80,1416.00,3372.00,222.40,1368.00,366.50,1629.00,1524.00,1857.00,1795.00,7201.00,163.30,545.00,8950.00,2976.00,313.40,2683.00,4750.00,1152.00,489.90,1219.00,565.60,170.05,438.80,3453.00,295.40,1749.00,196.40,6740.00,2815.00
2016-09-13,6665.600098,1503.00,719.50,932.00,4708.50,838.50,228.50,1425.00,3453.00,220.25,1333.50,363.20,1649.00,1525.00,1831.50,1790.00,7111.00,160.65,544.50,8965.00,2906.00,312.50,2695.00,4806.00,1134.00,480.70,1204.00,559.30,170.60,431.50,3423.00,289.20,1754.00,196.90,6745.00,2740.00
2016-09-14,6673.299805,1514.00,726.00,939.00,4674.00,824.00,229.00,1440.00,3469.00,219.50,1346.50,364.70,1663.00,1521.00,1815.50,1748.00,7070.00,161.70,546.50,8860.00,2902.00,313.90,2705.00,4875.00,1086.00,488.40,1211.00,561.10,170.30,430.70,3466.00,287.00,1757.00,197.20,6815.00,2759.00
2016-09-15,6730.299805,1545.00,729.50,944.00,4733.00,833.00,227.70,1470.00,3501.00,219.65,1364.50,371.50,1727.00,1523.00,1814.50,1772.00,7151.00,169.65,548.50,8825.00,2910.00,317.90,2720.00,4936.00,1085.00,489.40,1234.00,572.00,169.50,436.80,3486.00,285.50,1776.00,198.30,6905.00,2726.00
2016-09-16,6710.299805,1538.00,727.50,931.00,4713.00,840.00,225.30,1470.00,3500.00,218.55,1349.50,370.80,1682.00,1520.00,1798.50,1748.00,7128.00,169.30,534.50,8760.00,2963.00,315.30,2679.00,5095.00,1075.00,491.60,1229.00,566.70,164.70,433.90,3492.00,286.70,1759.00,193.10,6820.00,2711.00
2016-09-19,6813.600098,1564.00,739.50,953.50,4762.50,859.00,227.60,1479.00,3514.00,221.35,1376.00,378.50,1695.00,1537.00,1832.50,1772.00,7217.00,176.40,542.00,8810.00,2989.00,316.10,2720.00,5183.00,1070.00,500.50,1238.00,581.10,167.00,440.10,3517.00,287.70,1798.00,194.10,6875.00,2723.00
2016-09-20,6830.799805,1563.00,733.00,963.00,4812.50,852.00,227.30,1493.00,3540.00,222.70,1370.50,381.70,1683.00,1540.00,1826.50,1766.00,7250.00,177.90,544.50,8940.00,2960.00,317.50,2707.00,5315.00,1041.00,492.70,1216.00,583.40,166.45,437.40,3534.00,291.20,1804.00,197.00,6940.00,2713.00
2016-09-21,6834.799805,1558.00,726.00,971.00,4796.00,856.50,226.70,1481.00,3502.00,224.00,1394.00,384.10,1688.00,1524.00,1830.00,1781.00,7142.00,177.65,533.50,8885.00,2984.00,319.60,2739.00,5245.00,1031.00,496.10,1182.00,588.70,171.60,447.70,3505.00,288.20,1810.00,194.80,6900.00,2677.00
2016-09-22,6911.399902,1578.00,733.00,976.00,4863.00,862.00,228.60,1491.00,3540.00,223.50,1415.00,382.50,1741.00,1554.00,1854.00,1797.00,7214.00,180.95,537.50,8980.00,3012.00,320.90,2754.00,5189.00,1046.00,517.50,1198.00,577.30,173.20,452.40,3563.00,293.40,1832.00,194.20,6945.00,2706.00
2016-09-23,6909.399902,1569.00,722.50,972.50,4939.00,852.50,227.40,1495.00,3606.00,220.70,1408.00,378.40,1733.00,1534.00,1865.00,1838.00,7199.00,181.55,524.50,8930.00,2967.00,323.20,2740.00,5208.00,1034.00,516.00,1230.00,574.30,171.40,452.00,3544.00,292.70,1822.00,186.70,6980.00,2665.00
2016-09-26,6818.00,1550.00,712.00,953.00,4885.00,834.50,225.40,1471.00,3555.00,220.20,1376.00,371.80,1740.00,1528.00,1839.00,1764.00,7183.00,176.45,519.50,8680.00,2883.00,323.00,2677.00,5120.00,1016.00,507.00,1201.00,569.20,168.10,438.10,3487.00,288.80,1777.00,183.40,6825.00,2625.00
